Fruit,Stem,Flower,Leaf,Label
,,10822.0,7054.0,781
,,50768.0,,526
,,13514.0,,72
,,8784.0,30344.0,232
6682.0,43689.0,6051.0,47357.0,73
,,15817.0,,110
20888.0,58160.0,37277.0,25746.0,5
34203.0,,16325.0,,270
24369.0,41465.0,,43391.0,18
,,59075.0,,898
57811.0,,44507.0,64890.0,95
37174.0,39977.0,,65436.0,626
59729.0,,4423.0,52772.0,105
7186.0,5334.0,,60671.0,160
6405.0,30347.0,25180.0,6870.0,0
47888.0,,29828.0,16720.0,449
6550.0,19192.0,51724.0,65308.0,60
,,24363.0,56810.0,204
15472.0,41249.0,,41979.0,207
20639.0,,59954.0,,456
34654.0,,19109.0,,206
50701.0,62228.0,14673.0,25391.0,67
5157.0,53677.0,23927.0,24990.0,17
59564.0,,8061.0,45342.0,599
52252.0,48551.0,12354.0,31714.0,10
,,6279.0,55649.0,251
,,20382.0,20419.0,112
,,,5238.0,837
,54524.0,6069.0,47282.0,333
,,49901.0,6131.0,120
,,1362.0,,549
,,24137.0,14845.0,359
,,56141.0,,639
,,30872.0,,409
,,16621.0,,923
,,51119.0,37929.0,400
,,30869.0,,481
,,32283.0,,213
,,33089.0,,212
,,31972.0,,742
,,60071.0,22063.0,384
,,40626.0,,516
,,58282.0,52528.0,391
,,16293.0,4315.0,204
,,59853.0,13961.0,13
,,67291.0,,426
11311.0,38157.0,24900.0,59654.0,111
,,8130.0,,593
13415.0,,1573.0,,348
10399.0,34910.0,43977.0,18273.0,4
,,36436.0,5582.0,267
,,32082.0,36805.0,205
,,53218.0,64226.0,89
,,63785.0,22088.0,215
,,27804.0,,825
11413.0,,13434.0,29727.0,615
,,23285.0,,532
58118.0,2189.0,46583.0,21485.0,42
40412.0,10111.0,,50918.0,27
,,39024.0,,307
,,43145.0,,141
45000.0,43607.0,35733.0,19146.0,23
21439.0,,766.0,60149.0,173
54428.0,13521.0,44528.0,51705.0,46
,,46716.0,54943.0,428
,,9004.0,29757.0,191
,,32054.0,12450.0,193
,31544.0,26967.0,11037.0,107
,,7631.0,35161.0,781
,,41327.0,27229.0,878
24317.0,54045.0,21317.0,23027.0,6
24947.0,,45388.0,11846.0,142
,,46066.0,,353
,,32410.0,33021.0,446
,65739.0,20907.0,1041.0,74
60617.0,,62307.0,24371.0,88
,,23920.0,47329.0,232
33890.0,47861.0,35329.0,18864.0,371
15960.0,,43539.0,40685.0,86
8738.0,,19995.0,27413.0,328
34319.0,,62237.0,,422
,10125.0,4988.0,47814.0,12
15504.0,2460.0,9216.0,46941.0,111
,24346.0,58107.0,13705.0,220
,,36134.0,,448
,,64148.0,,390
39283.0,9199.0,24679.0,35785.0,165
,,20177.0,,351
,,56356.0,1925.0,500
,,57593.0,32772.0,620
,20959.0,30327.0,65646.0,64
60423.0,20254.0,6016.0,1471.0,24
38968.0,,,,737
14973.0,27289.0,16597.0,60213.0,4
54301.0,28119.0,17374.0,20338.0,101
61455.0,,17860.0,29671.0,7
,,34064.0,44380.0,530
,,10714.0,33780.0,714
,,45990.0,,808
,,64570.0,,661
,,25329.0,,688
54036.0,,47111.0,35339.0,337
,,32433.0,59385.0,404
,,,1020.0,582
43759.0,,46640.0,6265.0,465
,,27258.0,,476
66745.0,14913.0,38187.0,65952.0,22
39073.0,52574.0,30312.0,32549.0,56
,,50854.0,34507.0,204
,,42640.0,29433.0,244
,,9653.0,,494
,,7258.0,,540
16684.0,,11044.0,,168
111.0,,12815.0,,528
49247.0,18044.0,55274.0,57516.0,121
13677.0,41080.0,20182.0,44194.0,6
9491.0,,47110.0,38239.0,52
,,27499.0,31171.0,104
,,6822.0,29558.0,384
,,42018.0,,925
,23971.0,42748.0,43771.0,107
,,12821.0,,613
,,26665.0,14952.0,157
,,35017.0,13048.0,705
7220.0,9665.0,50083.0,13089.0,0
14954.0,,18836.0,,398
,,,54025.0,470
,,21008.0,,298
,,,59727.0,471
,,21867.0,57052.0,405
23288.0,,44154.0,,580
7192.0,53135.0,60330.0,65093.0,66
,,30572.0,,469
,,23255.0,58587.0,208
,,16940.0,10330.0,182
29779.0,,46451.0,24671.0,486
,,53193.0,,295
,,28887.0,,531
,,57245.0,56426.0,13
,,18452.0,,587
,,863.0,39302.0,446
,,39773.0,28099.0,275
,,,43403.0,326
,,34161.0,,294
,,61092.0,,109
,,56080.0,,301
,,35661.0,58483.0,13
,,3570.0,51236.0,416
54466.0,40624.0,42395.0,6237.0,69
54134.0,64601.0,,14355.0,451
,,6503.0,30862.0,750
,,63228.0,9831.0,169
,,11842.0,,502
,,61211.0,,219
,,34949.0,,649
,,9687.0,,301
,,16998.0,50718.0,242
,,12649.0,,546
,,3503.0,,380
11761.0,,24403.0,18698.0,209
,,9169.0,,75
,,57742.0,,261
,,36382.0,16493.0,153
,,1420.0,,567
39410.0,46694.0,29940.0,40261.0,117
,,25798.0,,448
25309.0,65849.0,15442.0,65959.0,71
,,65626.0,17607.0,163
,,,31328.0,837
29732.0,60804.0,36881.0,51657.0,117
,39010.0,33042.0,23642.0,220
,,52310.0,38213.0,135
,,32047.0,,469
59319.0,,5856.0,43454.0,124
,,28410.0,,574
,,7167.0,9799.0,155
57474.0,,36825.0,,317
,,64801.0,,851
34261.0,15348.0,41088.0,4496.0,32
50186.0,,51491.0,,731
,,62762.0,50718.0,242
41322.0,34577.0,17585.0,59233.0,9
,,11600.0,1343.0,222
,,5671.0,,298
,4042.0,27901.0,13841.0,12
,,36536.0,47842.0,242
,,7302.0,,736
,,66616.0,,595
,67252.0,57921.0,51704.0,81
5168.0,18122.0,15668.0,49261.0,46
,,61420.0,,462
7890.0,11503.0,46368.0,19942.0,6
,,44185.0,,555
36547.0,1615.0,27443.0,14382.0,137
,,8858.0,10650.0,607
,,27970.0,,323
,,10361.0,,638
,,34670.0,,595
,,6341.0,,883
41079.0,,,,942
,,11927.0,,325
10286.0,49373.0,,35185.0,228
,,38347.0,49609.0,683
38789.0,46362.0,14129.0,33288.0,122
,,17060.0,,414
67023.0,20610.0,6721.0,26074.0,62
23950.0,36886.0,42517.0,8981.0,137
48831.0,,18899.0,,369
58389.0,,47693.0,41945.0,93
,,343.0,,377
,,36397.0,,588
,,66161.0,,587
,,56132.0,7332.0,158
,,2597.0,,279
65903.0,9189.0,57034.0,19315.0,35
,,48369.0,13662.0,215
,,9193.0,47842.0,242
13628.0,,67778.0,,648
42507.0,,,,775
1990.0,,13066.0,,479
25246.0,,9973.0,52461.0,173
42091.0,39921.0,30541.0,39403.0,62
,,51938.0,,629
7514.0,36884.0,38804.0,37537.0,19
,,12198.0,,235
46912.0,,1413.0,65896.0,108
,,67488.0,59643.0,778
,,28359.0,,250
18932.0,,20715.0,,304
,,,40567.0,763
20592.0,13543.0,2841.0,42691.0,9
50390.0,,27975.0,33080.0,316
,,10928.0,,409
,,56199.0,59999.0,714
36140.0,39534.0,18362.0,54893.0,9
6353.0,58243.0,14989.0,12570.0,5
,,51193.0,663.0,177
,,43882.0,,538
,,6513.0,,494
,,62316.0,57320.0,507
12916.0,,10855.0,,487
,,41628.0,,901
,,57424.0,,331
,,48159.0,,426
,,56881.0,,631
,,59421.0,,103
40850.0,44644.0,21756.0,66068.0,65
2644.0,56948.0,,5677.0,477
19893.0,38157.0,24900.0,51302.0,111
,,21496.0,,901
,,58011.0,26692.0,157
18382.0,30806.0,19045.0,35418.0,92
,,23331.0,54029.0,135
,,43322.0,,929
,,59309.0,,295
64098.0,,61901.0,,648
,,,52618.0,763
,,24108.0,9010.0,445
,,61127.0,,294
,,13247.0,58914.0,78
44301.0,,19521.0,57185.0,30
20543.0,,40231.0,,667
25381.0,13568.0,11012.0,42927.0,16
2047.0,,60736.0,55493.0,37
,,5163.0,,646
34342.0,42610.0,,20178.0,230
,,,46057.0,376
62283.0,,44943.0,41964.0,86
,,42435.0,,905
27947.0,,29120.0,11753.0,173
,,75.0,,420
,,59583.0,12180.0,384
,,13768.0,,618
,,56077.0,,195
48572.0,3093.0,30541.0,17948.0,62
,,46100.0,,818
,,30853.0,,565
31370.0,61786.0,9907.0,10180.0,14
,,44541.0,,274
,,10265.0,,719
,,2019.0,,261
5056.0,18791.0,588.0,26394.0,53
36140.0,46208.0,38969.0,26257.0,9
,,56045.0,,543
4102.0,15372.0,9326.0,66377.0,8
50749.0,6736.0,20434.0,45468.0,73
,,24638.0,66717.0,373
18295.0,54104.0,16019.0,37761.0,43
,,21174.0,,351
,,11246.0,,861
,,28407.0,20170.0,608
,,6292.0,,462
17450.0,53905.0,46650.0,8543.0,53
,,16954.0,25523.0,104
,,18346.0,,765
39025.0,20248.0,51222.0,35551.0,41
,,4570.0,,906
,,5107.0,22633.0,676
,,18336.0,41254.0,147
,,57243.0,,273
,,43353.0,,787
67018.0,38802.0,39115.0,48796.0,1
,,42346.0,23356.0,193
50510.0,,59085.0,38406.0,175
,,2140.0,40235.0,147
,,63112.0,,891
8672.0,26772.0,60212.0,52325.0,127
,,13689.0,12423.0,778
,,59577.0,44488.0,135
35635.0,48739.0,18779.0,52372.0,313
,,62961.0,,546
,,10562.0,25175.0,182
,,,22917.0,900
,,21785.0,,362
,,24297.0,35774.0,404
,,54540.0,26133.0,384
,,42021.0,,103
25653.0,33616.0,4167.0,26173.0,170
,,62487.0,,842
38954.0,41962.0,18260.0,48118.0,23
6627.0,,52628.0,,716
,,,63580.0,853
24926.0,,43352.0,17401.0,293
,,3444.0,43857.0,482
,,33463.0,11717.0,445
9324.0,,,32122.0,577
,,2734.0,,87
,,29606.0,,407
,,24756.0,,266
,,16104.0,,110
,,52527.0,,318
,,57551.0,,638
,,17079.0,59039.0,39
27597.0,45582.0,22608.0,11319.0,119
,,61965.0,67360.0,327
,,24586.0,1528.0,63
,,2476.0,,874
49444.0,,13622.0,23626.0,94
16486.0,41498.0,11790.0,387.0,66
,,67105.0,57868.0,151
41104.0,17802.0,59855.0,40547.0,82
50038.0,20555.0,27898.0,52341.0,165
,,35379.0,59016.0,158
,,64234.0,54947.0,242
20528.0,4825.0,38512.0,62768.0,131
12458.0,11180.0,38057.0,25662.0,187
,,10966.0,,116
,,26382.0,,575
34874.0,,26036.0,9250.0,300
,,41452.0,36115.0,106
21844.0,37112.0,26712.0,57213.0,14
,,22307.0,,544
19123.0,,,52025.0,346
,,59327.0,,399
,,55415.0,,448
,,23940.0,,556
64309.0,,46880.0,56296.0,105
32043.0,10419.0,40765.0,20362.0,429
,,6894.0,45797.0,191
,,7561.0,44970.0,194
,,16967.0,,336
,,61574.0,34794.0,135
,,29971.0,57774.0,507
,,11682.0,41254.0,147
,,13651.0,,583
,,33548.0,,87
,,21347.0,,421
,,64490.0,,87
,,22345.0,5700.0,302
,,58494.0,54078.0,214
,,10689.0,,583
,11380.0,1669.0,2067.0,107
38025.0,,8351.0,7291.0,86
54158.0,60798.0,52261.0,54791.0,71
,,43615.0,,751
,,46019.0,,947
,,,6698.0,680
,,15296.0,40235.0,147
,,46414.0,,249
21578.0,16247.0,49814.0,59264.0,35
,,11144.0,31464.0,201
,,45727.0,,852
33063.0,37249.0,28113.0,51274.0,28
,,11759.0,21524.0,620
,,23740.0,29335.0,384
,,35682.0,32302.0,155
51973.0,,42373.0,,509
,,29134.0,,279
50675.0,,27599.0,,678
20301.0,,32990.0,44642.0,115
33792.0,,15517.0,47593.0,360
,,62109.0,,677
10588.0,,36641.0,62624.0,180
20662.0,35430.0,54205.0,8327.0,154
32289.0,,56131.0,54476.0,88
,,62678.0,,462
30999.0,62089.0,16999.0,40408.0,152
53112.0,14860.0,,60177.0,134
,,46458.0,,576
,,64715.0,,109
21952.0,48629.0,9940.0,53194.0,14
,,50745.0,,634
15088.0,11666.0,9099.0,28787.0,51
40756.0,,61073.0,23303.0,180
61696.0,40980.0,18035.0,41164.0,14
,,53160.0,36805.0,205
,,16951.0,,444
,,16623.0,11317.0,263
,,64057.0,,605
58748.0,29493.0,47265.0,34149.0,6
25548.0,,21339.0,,456
,,59928.0,,358
47192.0,44161.0,61072.0,2285.0,99
,,43691.0,,818
9812.0,32701.0,25237.0,1759.0,43
15472.0,41249.0,,13586.0,207
,,22639.0,,481
62986.0,,52183.0,,339
,,18055.0,,476
,,56786.0,,748
,,56600.0,,526
,61326.0,26277.0,17102.0,74
47533.0,46855.0,17374.0,1227.0,101
,,37740.0,,502
,,41923.0,,759
,,20367.0,18631.0,89
,,14136.0,,631
57654.0,,28613.0,41371.0,133
62648.0,35310.0,17131.0,17593.0,44
47034.0,6508.0,,43881.0,55
,,13820.0,,414
33673.0,22381.0,12862.0,52433.0,42
23391.0,31830.0,35541.0,16143.0,25
,,36477.0,,385
,,11281.0,,195
,,14332.0,,662
,,15394.0,,394
,,66708.0,7678.0,214
9263.0,22540.0,1054.0,28343.0,41
33523.0,,61906.0,44642.0,115
,,53672.0,2860.0,327
,,33148.0,9038.0,445
,,13181.0,61747.0,397
42941.0,,67603.0,65122.0,260
23639.0,,53373.0,44619.0,108
,,65886.0,,390
30069.0,28119.0,52483.0,14200.0,101
,,65697.0,,630
,,52115.0,,513
,,63787.0,,392
,,50058.0,,440
,,66795.0,24832.0,251
51534.0,63966.0,43600.0,61611.0,69
63053.0,27108.0,48155.0,18432.0,83
42699.0,,64679.0,,648
15088.0,59884.0,18092.0,63414.0,51
,12751.0,10799.0,6468.0,12
36055.0,11474.0,48477.0,20273.0,253
52797.0,53827.0,,8156.0,85
32582.0,6394.0,25929.0,18061.0,62
,,5996.0,,862
,31667.0,8300.0,53003.0,312
40064.0,55256.0,,66088.0,91
37288.0,22381.0,54798.0,21485.0,42
59440.0,,50052.0,,164
10459.0,,67294.0,6673.0,283
56684.0,,56327.0,,651
51534.0,17430.0,43600.0,53702.0,69
39198.0,,41818.0,,436
,,32152.0,,532
6145.0,,63346.0,6622.0,256
62986.0,,39840.0,,339
26610.0,,52273.0,6049.0,265
19342.0,,62360.0,13109.0,461
,,,42710.0,908
,34298.0,11981.0,10773.0,64
,,44514.0,61599.0,345
7739.0,,,,737
19539.0,62903.0,13548.0,33326.0,15
,54169.0,,38202.0,296
39201.0,,10990.0,,436
25559.0,39247.0,52691.0,15290.0,2
15781.0,30538.0,6109.0,52839.0,49
,,55014.0,,529
,,40461.0,67687.0,272
62993.0,,9400.0,,288
57297.0,,485.0,10988.0,88
50722.0,1736.0,,4955.0,160
7514.0,36884.0,58862.0,49605.0,19
,,63286.0,51389.0,610
50294.0,,44351.0,,667
,19729.0,31121.0,31892.0,276
48787.0,,7515.0,30857.0,178
,,29852.0,,618
22908.0,,36381.0,,514
,,,1948.0,672
,,22991.0,1528.0,63
,,45585.0,,190
,,30276.0,,713
,,64113.0,,231
32253.0,,46288.0,53051.0,95
,,26454.0,19980.0,198
,,51822.0,,845
25986.0,37049.0,30968.0,43232.0,10
,,15070.0,,279
,,20999.0,,916
,,10814.0,,434
,,61380.0,10336.0,155
11390.0,471.0,,24052.0,18
,,43797.0,66936.0,172
,,61857.0,,796
,,8610.0,,785
47579.0,,38801.0,58632.0,349
,,47926.0,9796.0,658
49928.0,16693.0,,9959.0,85
,50350.0,,20870.0,413
,,64306.0,,109
,,42615.0,,87
,54321.0,55544.0,43085.0,12
29665.0,35188.0,41183.0,5174.0,24
38912.0,,61966.0,24999.0,150
,,51281.0,,756
50555.0,,29959.0,,340
,,53439.0,49638.0,666
,17886.0,38070.0,,287
27914.0,46517.0,18268.0,49154.0,17
10149.0,,12956.0,,369
44400.0,,37345.0,,270
,,57401.0,,113
21316.0,23572.0,8800.0,24193.0,33
4334.0,,9191.0,8990.0,229
17723.0,21654.0,19703.0,5796.0,9
60036.0,,24509.0,58347.0,406
60423.0,28241.0,6707.0,55224.0,24
,,4798.0,,125
42461.0,,51047.0,6325.0,225
,,36608.0,,488
6452.0,41340.0,54109.0,10323.0,31
50906.0,51601.0,,63324.0,451
14152.0,,37131.0,,168
,,60225.0,,546
61799.0,35193.0,13418.0,28155.0,53
,,56701.0,35057.0,194
11233.0,53181.0,,46360.0,160
15113.0,27075.0,30005.0,65148.0,6
,,22706.0,,894
,,20426.0,,394
,,43025.0,,497
,,45062.0,,644
,,29534.0,,858
49447.0,39921.0,6721.0,21167.0,62
,,19808.0,47930.0,324
21439.0,,14869.0,36705.0,173
,,16808.0,,190
,,1787.0,51412.0,248
59350.0,16753.0,22257.0,11339.0,11
,,60114.0,57004.0,40
,,15647.0,,784
,,49244.0,,462
,,,41133.0,853
,,22820.0,34600.0,332
,,46828.0,40802.0,275
22656.0,58124.0,21361.0,60204.0,170
,,47156.0,,702
,,23101.0,,595
,,57186.0,,747
,,24232.0,,366
,,34252.0,7085.0,635
,34414.0,52083.0,23741.0,240
,,26876.0,,87
,,12585.0,,390
20696.0,29211.0,22503.0,29372.0,9
,,62363.0,37040.0,441
,,53209.0,3815.0,201
4869.0,20037.0,22320.0,48365.0,170
4817.0,746.0,5259.0,33431.0,51
12556.0,,59021.0,,223
,,45544.0,20765.0,507
,,12699.0,,563
,,20225.0,60636.0,102
52363.0,45586.0,24682.0,14959.0,10
,,6924.0,16961.0,252
,,4840.0,,748
,,19474.0,48522.0,778
28312.0,,26696.0,31560.0,115
62639.0,,59194.0,,188
,,48975.0,59039.0,39
,61445.0,58448.0,57208.0,96
26880.0,394.0,,9690.0,18
,,36108.0,,141
,,13196.0,,116
,,32627.0,,627
,,45714.0,,646
,,66206.0,,574
12901.0,19064.0,1034.0,29774.0,51
,,50206.0,,298
,,21625.0,,492
12301.0,,20624.0,45672.0,255
56666.0,,11164.0,,611
,,4663.0,57375.0,359
,,64786.0,,109
26602.0,2796.0,44599.0,53014.0,25
14804.0,,21572.0,35463.0,37
,,33400.0,10574.0,786
29591.0,,9130.0,614.0,150
,,56345.0,,469
,,36797.0,,821
48831.0,,2257.0,,369
,,45399.0,,856
,,11566.0,,503
13415.0,,19736.0,,348
29294.0,19356.0,6021.0,31320.0,32
,,30478.0,,943
49187.0,,46410.0,,836
,48172.0,18180.0,5093.0,276
,,26928.0,,103
,,39255.0,3965.0,174
,,37409.0,,733
,,2583.0,,389
46238.0,,54847.0,64770.0,20
45174.0,,61026.0,31560.0,115
,,56494.0,63392.0,232
,,8323.0,,627
,,28170.0,36736.0,132
,,63350.0,41996.0,162
,,11384.0,,72
,,60261.0,,621
,,46731.0,,389
,,25840.0,26675.0,373
,,63186.0,,825
,,53888.0,,753
,,34495.0,50221.0,89
,,13553.0,,707
14315.0,,48235.0,31561.0,142
,,54441.0,,588
,,25736.0,55641.0,151
,,42574.0,31973.0,166
8791.0,65842.0,,54519.0,192
54536.0,18797.0,,40043.0,352
,,23494.0,6542.0,404
28138.0,30495.0,56124.0,37371.0,69
,,40499.0,8804.0,78
65537.0,,49064.0,,304
,,55240.0,62449.0,153
,,62198.0,6054.0,13
,,63180.0,43273.0,238
,,14149.0,,468
31186.0,2352.0,,66753.0,27
46238.0,,23531.0,59498.0,20
,,58917.0,15521.0,628
23121.0,66073.0,54516.0,23947.0,50
58561.0,50416.0,,42679.0,352
,,5787.0,,679
,,57789.0,21048.0,112
,8282.0,4988.0,21649.0,12
62474.0,57507.0,6526.0,28677.0,49
,,42166.0,,674
5018.0,51666.0,18839.0,53980.0,54
60567.0,,58633.0,25394.0,310
21573.0,31708.0,9022.0,39331.0,145
5807.0,,40439.0,37264.0,260
50887.0,27059.0,7320.0,57240.0,79
,,48282.0,,690
,,26134.0,17144.0,305
,,,16578.0,342
,,27885.0,,736
,,60540.0,,350
59219.0,33616.0,62394.0,19203.0,170
20542.0,,54640.0,24259.0,84
,,11230.0,,213
17756.0,,18392.0,499.0,486
,,25093.0,,149
,,38052.0,,325
16047.0,35434.0,6493.0,58284.0,61
,,56852.0,51749.0,40
,,38085.0,,884
,,55154.0,,920
,,51378.0,27255.0,120
,,5230.0,,682
,,28653.0,,498
,,4226.0,13318.0,281
,,14245.0,,540
13322.0,,5491.0,23221.0,395
,,58533.0,,103
,,16586.0,,721
15831.0,,46239.0,,168
13473.0,,57808.0,65151.0,189
,,67469.0,,758
20420.0,13950.0,59324.0,20348.0,45
,49875.0,56433.0,62118.0,36
,,10407.0,67771.0,367
,,56861.0,33587.0,507
,,62920.0,31729.0,89
,,27037.0,,392
,,33394.0,,457
41726.0,55956.0,45856.0,42424.0,49
,,64434.0,32171.0,778
65390.0,14487.0,,,344
38662.0,,56350.0,,422
3681.0,20782.0,,8612.0,355
,,23385.0,,954
,,46297.0,,669
45320.0,13986.0,,37440.0,207
15974.0,,8037.0,44968.0,183
,,29719.0,,219
,,66980.0,16688.0,386
,,20175.0,,75
,,42454.0,,513
,,65427.0,,103
,,51407.0,30472.0,373
,,21992.0,,695
21070.0,,28639.0,24605.0,412
24600.0,,678.0,,550
,,2279.0,,325
38264.0,60565.0,45346.0,47267.0,23
,,19076.0,,125
,,23717.0,39412.0,272
,,6003.0,,336
,,51665.0,,891
5859.0,,14699.0,,168
,,19180.0,35315.0,475
,,52137.0,,221
43034.0,,53291.0,18786.0,52
,,29178.0,,848
6123.0,43456.0,27502.0,19836.0,14
,,63165.0,,899
,,45840.0,,932
,,64054.0,1944.0,120
5409.0,11599.0,22608.0,8344.0,119
4647.0,,44722.0,3581.0,349
,,44678.0,,87
,,60380.0,10482.0,262
40905.0,47536.0,40224.0,20820.0,59
24583.0,4802.0,35162.0,61154.0,19
2021.0,34976.0,55083.0,33998.0,80
,,33427.0,50069.0,591
,,13467.0,,295
4651.0,22390.0,37739.0,2675.0,16
,,28996.0,,392
,,37204.0,,516
,,35943.0,,212
,,19958.0,,517
,,11092.0,4291.0,433
61469.0,6386.0,7641.0,20988.0,1
,,20553.0,,76
24357.0,,372.0,48770.0,311
,,31975.0,,149
,,22203.0,,290
,,34743.0,66756.0,542
,,29821.0,53041.0,89
27761.0,,30476.0,18261.0,322
,,7008.0,,535
5798.0,29647.0,60792.0,9787.0,10
,,13475.0,,559
1757.0,,17573.0,28087.0,98
,,26963.0,,829
,,46310.0,25905.0,292
,,57407.0,32556.0,143
14804.0,,65068.0,42048.0,37
53210.0,,64791.0,3257.0,178
,,43937.0,29784.0,417
,,39975.0,13154.0,292
,,61090.0,,489
,,8602.0,,759
56394.0,,145.0,,484
,,24111.0,,798
28924.0,63377.0,26196.0,29000.0,8
,,42224.0,,110
,,54799.0,,171
3185.0,10458.0,3877.0,24362.0,15
47578.0,14045.0,6504.0,12.0,38
10571.0,,36459.0,66757.0,84
,,4644.0,,171
40430.0,,2994.0,35099.0,285
,,16533.0,,113
,,63543.0,,389
,,62147.0,,401
6757.0,30672.0,57034.0,41466.0,35
,,48903.0,24597.0,169
34310.0,35545.0,,62545.0,378
50007.0,,57481.0,,164
,,2160.0,,602
,48936.0,45239.0,7530.0,81
10083.0,,16109.0,34690.0,20
,,66967.0,,295
34011.0,,24208.0,51987.0,140
,,60879.0,,264
,,8202.0,18109.0,400
40972.0,6519.0,14072.0,26797.0,3
44778.0,50954.0,,49777.0,299
31599.0,,62555.0,42048.0,37
56854.0,,,28516.0,577
,,55952.0,,149
34696.0,1327.0,,24857.0,192
27360.0,24710.0,53535.0,40054.0,2
55829.0,,1635.0,14635.0,310
,,66117.0,63729.0,245
,,56118.0,,605
,,28587.0,66571.0,104
,,31748.0,,72
63825.0,241.0,33291.0,42378.0,34
62282.0,32131.0,63708.0,26615.0,28
,,7615.0,51716.0,665
,,21630.0,,848
,,14650.0,26812.0,258
,,1777.0,,906
,,15535.0,55514.0,162
,,33289.0,,559
,,17136.0,,774
,,26573.0,,440
,,61616.0,43453.0,723
,,41998.0,,488
,,50995.0,,75
56229.0,34680.0,16106.0,67763.0,111
,,36719.0,16650.0,741
,15934.0,19860.0,67620.0,64
38987.0,47943.0,37277.0,27103.0,5
,,5345.0,,278
,14728.0,52071.0,31388.0,36
54305.0,14654.0,,46911.0,159
6067.0,56210.0,36789.0,10112.0,50
885.0,8636.0,13285.0,5643.0,8
,,26949.0,,646
28776.0,43461.0,65822.0,9599.0,0
,,16988.0,,295
36273.0,,17830.0,,564
13677.0,48275.0,27893.0,12903.0,6
,,12360.0,,295
,,22073.0,,812
,12751.0,26087.0,36698.0,12
,,40292.0,7835.0,746
,,4065.0,,448
66805.0,,28613.0,44345.0,133
10674.0,62486.0,10766.0,26598.0,33
,,28642.0,1725.0,500
,,50401.0,,804
,,7338.0,,583
31668.0,,54827.0,44114.0,196
,,43480.0,,943
60160.0,,2717.0,,430
,,36671.0,37029.0,581
,,53300.0,27516.0,203
,,37211.0,,729
,,46017.0,,832
,46204.0,,17912.0,413
55764.0,50224.0,,26229.0,227
,,46609.0,,364
,,52329.0,3743.0,472
,,9932.0,63061.0,208
,,33131.0,41258.0,29
43400.0,34567.0,35831.0,11280.0,16
39771.0,,27220.0,40075.0,146
,,39072.0,11226.0,472
,,13656.0,37072.0,612
26480.0,,21990.0,,270
,,43221.0,63853.0,202
,,2611.0,,756
34007.0,54385.0,42063.0,27607.0,45
14259.0,44527.0,27926.0,5162.0,41
54945.0,,41713.0,,234
59204.0,21120.0,11686.0,17510.0,22
,,5607.0,,555
,,56014.0,,490
41353.0,49594.0,,65657.0,27
,,31530.0,36183.0,327
53080.0,,39889.0,42032.0,184
,,67096.0,35045.0,302
,49020.0,55728.0,39662.0,26
,,8686.0,33700.0,254
,,65214.0,,546
,,42333.0,53630.0,438
,,12857.0,,298
,,21597.0,46399.0,417
40004.0,24984.0,,57175.0,91
,,,45831.0,921
,,15639.0,,113
17935.0,10436.0,38618.0,32159.0,114
,,63951.0,33570.0,106
,,2754.0,51656.0,40
,,29011.0,65957.0,292
,,15144.0,,545
64553.0,,9909.0,,304
60044.0,,66799.0,37096.0,466
,37708.0,1465.0,47090.0,236
5080.0,50233.0,28041.0,46600.0,0
,,35176.0,20404.0,259
,,,67379.0,888
,,48546.0,,377
7573.0,48692.0,43499.0,41963.0,23
60211.0,,,12202.0,473
50253.0,,57304.0,,270
29591.0,,12244.0,22905.0,150
,,42740.0,5749.0,182
,,61306.0,31606.0,714
12999.0,,18573.0,62166.0,140
,,62824.0,,444
18627.0,4577.0,281.0,55088.0,123
,,47347.0,,526
49426.0,51459.0,,11124.0,55
,,25392.0,,807
,,43519.0,,605
,,14976.0,44368.0,711
32019.0,53322.0,10467.0,53703.0,0
45521.0,44199.0,37387.0,6669.0,11
7799.0,,52113.0,,234
,,18773.0,67537.0,129
61091.0,,53469.0,45160.0,115
42612.0,577.0,42332.0,66672.0,1
,,23994.0,40083.0,177
,,5718.0,,444
6904.0,37519.0,9885.0,27695.0,83
,,40579.0,17741.0,40
,,13486.0,,813
8562.0,8013.0,30005.0,33766.0,6
30172.0,53905.0,27820.0,31418.0,53
,,50308.0,42969.0,202
39574.0,27618.0,4121.0,18680.0,99
,,14290.0,,936
,,35029.0,,495
,,59045.0,,361
14135.0,,59800.0,48225.0,37
51829.0,,31026.0,62293.0,86
,,31278.0,761.0,404
,,,15491.0,896
32735.0,,,40817.0,346
,,66748.0,,719
49022.0,31483.0,66925.0,38036.0,33
,,19926.0,7869.0,208
,,63008.0,,791
,30003.0,,52444.0,296
8520.0,,17146.0,30154.0,360
56684.0,,23966.0,,651
,,43021.0,,721
,,59889.0,57911.0,13
,,20171.0,54260.0,530
,,38858.0,,764
,,45094.0,58847.0,475
,,62066.0,47930.0,324
,,23301.0,,494
,,7015.0,,261
,,12110.0,,645
18149.0,,4877.0,2127.0,243
,,16645.0,,399
18117.0,47317.0,34040.0,66545.0,83
54803.0,,60475.0,,306
,,51891.0,20321.0,739
,,57966.0,46724.0,324
,,17952.0,3752.0,259
67598.0,11805.0,33162.0,17588.0,111
18928.0,,64121.0,,239
,63895.0,26967.0,64368.0,107
,,4739.0,,435
19367.0,21571.0,61068.0,64328.0,82
45215.0,,8116.0,,548
60249.0,41857.0,1710.0,14266.0,66
